bus_id,x,y,degree,symbol_type,ss_type,name,cross_prefecture,border_side,lat,lon,bus_type,load_mw,load_mvar,p_gen_mw,q_gen_mvar,v_pu
279,531.72,984.272,1,junction,,(360101),True,S,36.80008967599735,140.1973454122377,PQ,0.0,0.0,0.0,0.0,1.0
280,533.34,950.192,2,junction,,(360204),False,,36.83259340704929,140.19597133379827,PQ,0.0,0.0,0.0,0.0,1.0
281,521.64,1013.072,1,substation_or_sw,変電所,(360101),False,,36.76990499100285,140.2153541054242,PQ,4.0,1.9373,0.0,0.0,1.0
282,537.48,1043.672,1,substation_or_sw,変電所,大沢(開),False,,36.74611405824719,140.18313926009358,PQ,4.0,1.9373,0.0,0.0,1.0
283,538.23,1020.167,2,substation_or_sw,変電所,(360101),False,,36.768417347843176,140.1829019638262,PQ,4.0,1.9373,0.0,0.0,1.0
284,445.88,980.112,3,junction,,西福島,False,,36.77722420067469,140.36357916402847,PQ,0.0,0.0,0.0,0.0,1.0
285,567.96,1049.912,1,substation_or_sw,開閉所,大沢(開),False,,36.749761145144156,140.12386726756222,PQ,0.0,0.0,0.0,0.0,1.0
286,558.96,1055.732,2,substation_or_sw,開閉所,大沢(開),False,,36.74148973414041,140.14097332871188,PQ,0.0,0.0,0.0,0.0,1.0
287,443.76,994.772,2,substation_or_sw,変電所,西福島,False,,36.762798414739166,140.36692265838911,PQ,4.0,1.9373,0.0,0.0,1.0
288,459.12,1034.232,3,substation_or_sw,開閉所,(360106),False,,36.73053892476776,140.3351788370062,PQ,0.0,0.0,0.0,0.0,1.0
289,432.48,1017.992,1,generator,発電所,笹木野,False,,36.73747866894839,140.38754023337412,PQ,0.0,0.0,5.0,2.4216,1.0
290,449.52,1043.912,1,substation_or_sw,開閉所,(360106),False,,36.718456146026654,140.3532460901972,PQ,0.0,0.0,0.0,0.0,1.0
291,500.84,1099.952,1,substation_or_sw,変電所,,False,,36.68184435793048,140.25109795780494,PQ,4.0,1.9373,0.0,0.0,1.0
292,514.08,1091.432,1,substation_or_sw,変電所,,False,,36.69397321299024,140.22593088017504,PQ,4.0,1.9373,0.0,0.0,1.0
293,502.08,1066.232,1,substation_or_sw,変電所,板谷,False,,36.71389156403795,140.25044023725022,PQ,4.0,1.9373,0.0,0.0,1.0
294,502.32,1055.792,1,substation_or_sw,変電所,板谷,False,,36.723768769323826,140.25051493965773,PQ,4.0,1.9373,0.0,0.0,1.0
295,506.22,1111.532,2,substation_or_sw,変電所,,False,,36.67264952095066,140.24009504023334,PQ,4.0,1.9373,0.0,0.0,1.0
296,530.88,1006.952,1,substation_or_sw,変電所,(360101),False,,36.7785329290038,140.19779935669422,PQ,4.0,1.9373,0.0,0.0,1.0
297,561.6,1006.952,1,substation_or_sw,変電所,大沢(開),False,,36.7881137449724,140.138385277818,PQ,4.0,1.9373,0.0,0.0,1.0
298,573.72,1014.812,0,substation_or_sw,開閉所,大沢(開),False,,36.78451374221443,140.11453886234625,PQ,0.0,0.0,0.0,0.0,1.0
299,499.08,999.032,1,substation_or_sw,変電所,(360102),False,,36.77605155690638,140.25971101342824,PQ,4.0,1.9373,0.0,0.0,1.0
300,496.32,986.552,1,substation_or_sw,変電所,(360102),False,,36.78690853836545,140.26569316937002,PQ,4.0,1.9373,0.0,0.0,1.0
301,461.88,1073.192,1,substation_or_sw,開閉所,(360107),False,,36.69481926470081,140.32782987959718,PQ,0.0,0.0,0.0,0.0,1.0
302,460.68,1101.032,1,generator,発電所,(360107),False,,36.66830540031407,140.32871374232334,PQ,0.0,0.0,5.0,2.4216,1.0
303,450.36,1095.032,1,junction,,(360107),False,,36.670720382398535,140.3489828576635,PQ,0.0,0.0,0.0,0.0,1.0
304,438.72,1042.232,1,substation_or_sw,変電所,笹木野,False,,36.7166652808984,140.37422056780306,PQ,4.0,1.9373,0.0,0.0,1.0
305,507.6,1125.272,1,junction,,,True,S,36.66017910840998,140.23671683949038,PQ,0.0,0.0,0.0,0.0,1.0
306,174.48,693.931,2,substation_or_sw,変電所,上川内,False,,36.961283081376024,140.9032525137883,PQ,4.0,1.9373,0.0,0.0,1.0
307,174.48,709.631,3,substation_or_sw,開閉所,上川内,False,,36.94654199171802,140.9024421367854,PQ,0.0,0.0,0.0,0.0,1.0
308,166.56,680.311,1,substation_or_sw,変電所,(361211),False,,36.97160115726816,140.91927322095265,PQ,4.0,1.9373,0.0,0.0,1.0
309,148.636,745.689,5,substation_or_sw,開閉所,(360515),False,,36.90462619856186,140.95056459482626,PQ,0.0,0.0,0.0,0.0,1.0
310,195.69,644.611,4,substation_or_sw,開閉所,(360805),False,,37.0142056389813,140.86477698922582,PQ,0.0,0.0,0.0,0.0,1.0
311,68.04,686.031,3,substation_or_sw,開閉所,木戸,False,,36.93550454202175,141.10952078296447,PQ,0.0,0.0,0.0,0.0,1.0
312,123.12,768.391,1,junction,,(360515),False,,36.875352954937476,140.9987420720283,PQ,0.0,0.0,0.0,0.0,1.0
313,115.56,781.471,1,junction,,大熊,True,W,36.86071406436907,141.01268836338727,PQ,0.0,0.0,0.0,0.0,1.0
314,136.16,779.111,2,substation_or_sw,変電所,(360810),False,,36.869354558140415,140.97296870585646,PQ,4.0,1.9373,0.0,0.0,1.0
315,104.64,627.631,1,substation_or_sw,開閉所,(361207),False,,37.001752283882944,141.04174887403857,PQ,0.0,0.0,0.0,0.0,1.0
316,123.68,603.991,3,substation_or_sw,開閉所,北平,False,,37.02988653132888,141.006144734046,PQ,0.0,0.0,0.0,0.0,1.0
317,204.06,608.971,2,substation_or_sw,変電所,(361205),False,,37.050279249528685,140.8504285810074,PQ,4.0,1.9373,0.0,0.0,1.0
318,127.56,677.551,2,substation_or_sw,開閉所,(361210),False,,36.96202943922203,140.9948437119561,PQ,0.0,0.0,0.0,0.0,1.0
319,125.088,652.063,3,substation_or_sw,開閉所,(361207),False,,36.985189750020055,141.00094028664427,PQ,0.0,0.0,0.0,0.0,1.0
320,205.704,667.423,3,substation_or_sw,開閉所,(360804),False,,36.995910051055915,140.8442319194061,PQ,0.0,0.0,0.0,0.0,1.0
321,100.5,739.471,2,junction,,(360515),False,,36.89545198118313,141.04398307473497,PQ,0.0,0.0,0.0,0.0,1.0
322,81.667,675.111,3,substation_or_sw,開閉所,木戸,False,,36.950007507887236,141.08372910647952,PQ,0.0,0.0,0.0,0.0,1.0
323,81.36,720.331,2,junction,,富岡,False,,36.90745366819599,141.08198876822414,PQ,0.0,0.0,0.0,0.0,1.0
324,59.04,648.391,1,junction,,木戸,False,,36.96803872060631,141.12887009153735,PQ,0.0,0.0,0.0,0.0,1.0
325,197.64,620.251,2,substation_or_sw,変電所,(360805),False,,37.03768595828753,140.86226296249833,PQ,4.0,1.9373,0.0,0.0,1.0
326,220.56,648.871,1,junction,,(360804),False,,37.017962171570275,140.81645722908857,PQ,0.0,0.0,0.0,0.0,1.0
327,215.28,721.831,1,substation_or_sw,開閉所,上川内,False,,36.94781165344685,140.82290309356867,PQ,0.0,0.0,0.0,0.0,1.0
328,217.08,679.051,2,substation_or_sw,開閉所,(360804),False,,36.98854015139328,140.82162994817642,PQ,0.0,0.0,0.0,0.0,1.0
329,191.76,679.591,0,substation_or_sw,変電所,(361211),False,,36.980136444861266,140.8705722731606,PQ,4.0,1.9373,0.0,0.0,1.0
330,120.456,702.319,3,substation_or_sw,開閉所,(360515),False,,36.93655863294017,141.00730478345372,PQ,0.0,0.0,0.0,0.0,1.0
331,122.28,717.751,1,substation_or_sw,開閉所,(360515),False,,36.92263803556969,141.00298052870463,PQ,0.0,0.0,0.0,0.0,1.0
332,176.52,634.711,0,junction,,(361201),True,W,37.01752232205724,140.90236376902118,PQ,0.0,0.0,0.0,0.0,1.0
333,133.6,725.351,1,substation_or_sw,変電所,(360515),False,,36.91903265235199,140.98069477512635,PQ,4.0,1.9373,0.0,0.0,1.0
334,119.04,738.901,0,substation_or_sw,変電所,(360515),False,,36.90176933937807,141.00815517111886,PQ,4.0,1.9373,0.0,0.0,1.0
335,103.92,704.071,1,substation_or_sw,変電所,(360515),False,,36.929756466409486,141.03919583621925,PQ,4.0,1.9373,0.0,0.0,1.0
336,137.52,655.591,1,substation_or_sw,変電所,(361210),False,,36.98575446646238,140.97671404904708,PQ,4.0,1.9373,0.0,0.0,1.0
337,97.2,590.671,1,substation_or_sw,変電所,四倉,False,,37.034134520700874,141.05804596228717,PQ,4.0,1.9373,0.0,0.0,1.0
338,109.98,590.551,2,substation_or_sw,開閉所,北平,False,,37.038232960593035,141.03333497109404,PQ,0.0,0.0,0.0,0.0,1.0
339,69.72,659.791,1,junction,,木戸,False,,36.960665830004956,141.1076259890645,PQ,0.0,0.0,0.0,0.0,1.0
340,72.84,635.431,1,substation_or_sw,開閉所,木戸,False,,36.984511043669364,141.10284912144232,PQ,0.0,0.0,0.0,0.0,1.0
341,75.54,649.351,0,substation_or_sw,変電所,木戸,False,,36.972283300691366,141.09690868105113,PQ,4.0,1.9373,0.0,0.0,1.0
342,139.92,712.471,1,substation_or_sw,変電所,(360515),False,,36.9330970326942,140.96913638503145,PQ,4.0,1.9373,0.0,0.0,1.0
343,112.44,610.771,0,generator,発電所,(361207),False,,37.02001515316893,141.02753352006553,PQ,0.0,0.0,5.0,2.4216,1.0
344,149.44,533.971,0,substation_or_sw,開閉所,平大町,False,,37.10366382674806,140.95993773152173,PQ,0.0,0.0,0.0,0.0,1.0
345,339.92,107.631,3,substation_or_sw,開閉所,,False,,37.563370268423476,140.6135456206758,PQ,0.0,0.0,0.0,0.0,1.0
346,331.08,117.391,1,substation_or_sw,開閉所,,False,,37.551449401244774,140.63013886500173,PQ,0.0,0.0,0.0,0.0,1.0
347,294.6,77.711,1,substation_or_sw,開閉所,,False,,37.57732864327757,140.70274122121336,PQ,0.0,0.0,0.0,0.0,1.0
348,370.74,81.091,2,substation_or_sw,開閉所,,False,,37.597901285926426,140.55530803504436,PQ,0.0,0.0,0.0,0.0,1.0
349,258.36,303.931,0,substation_or_sw,変電所,,False,,37.35362313415732,140.76115461225453,PQ,4.0,1.9373,0.0,0.0,1.0
350,264.06,236.671,0,substation_or_sw,開閉所,,False,,37.41855277942259,140.753602232608,PQ,0.0,0.0,0.0,0.0,1.0
351,275.64,142.951,1,junction,,,False,,37.51016015289407,140.73604339606644,PQ,0.0,0.0,0.0,0.0,1.0
352,265.68,144.751,1,junction,,,False,,37.50536381148208,140.75521364498678,PQ,0.0,0.0,0.0,0.0,1.0
353,269.76,315.871,1,substation_or_sw,開閉所,,False,,37.34596777555982,140.7384901194684,PQ,0.0,0.0,0.0,0.0,1.0
354,288.12,111.871,1,junction,,,True,N,37.5432340833667,140.71351066329044,PQ,0.0,0.0,0.0,0.0,1.0
355,285.88,92.551,1,substation_or_sw,開閉所,,False,,37.56067547278783,140.718840168136,PQ,0.0,0.0,0.0,0.0,1.0
356,312.92,92.791,1,generator,発電所,,False,,37.56888324534556,140.66653101286315,PQ,0.0,0.0,5.0,2.4216,1.0
357,417.0,97.111,1,junction,,,False,,37.59728710248427,140.46501189312048,PQ,0.0,0.0,0.0,0.0,1.0
358,417.12,78.811,2,substation_or_sw,開閉所,,False,,37.61450681676585,140.46572438643872,PQ,0.0,0.0,0.0,0.0,1.0
359,259.92,264.631,0,junction,,,False,,37.39100933025862,140.76016601438724,PQ,0.0,0.0,0.0,0.0,1.0
360,261.0,247.891,0,junction,,,False,,37.40706372530249,140.75894129620403,PQ,0.0,0.0,0.0,0.0,1.0
361,351.48,92.911,1,junction,,,False,,37.580796494640495,140.591947771976,PQ,0.0,0.0,0.0,0.0,1.0
362,355.08,82.231,1,generator,発電所,,False,,37.59194694317089,140.58553644743515,PQ,0.0,0.0,5.0,2.4216,1.0
363,381.0,88.951,1,junction,,,False,,37.5937211947016,140.53505895637954,PQ,0.0,0.0,0.0,0.0,1.0
364,383.04,67.591,1,substation_or_sw,開閉所,,False,,37.61441281408016,140.53221601585903,PQ,0.0,0.0,0.0,0.0,1.0
365,267.54,200.911,0,junction,,,False,,37.45321398942707,140.74871753286254,PQ,0.0,0.0,0.0,0.0,1.0
366,404.68,66.151,1,substation_or_sw,変電所,,False,,37.62251384931661,140.49043745713956,PQ,4.0,1.9373,0.0,0.0,1.0
367,49.08,119.911,1,junction,,,True,W/N,37.461134418929525,141.17541146893439,PQ,0.0,0.0,0.0,0.0,1.0
368,82.2,117.871,1,junction,,,False,,37.4733791388783,141.11146096253995,PQ,0.0,0.0,0.0,0.0,1.0
369,128.73,391.321,2,generator,発電所,※C,False,,37.231142237580755,141.0073550245348,PQ,0.0,0.0,5.0,2.4216,1.0
370,233.76,470.971,2,junction,,(361303),False,,37.18911331379214,140.800110294225,PQ,0.0,0.0,0.0,0.0,1.0
371,431.64,623.431,1,substation_or_sw,開閉所,(361101),False,,37.10767905507539,140.40953064350302,PQ,0.0,0.0,0.0,0.0,1.0
372,423.96,752.671,1,junction,,郡山,False,,36.98393745443358,140.4177132636137,PQ,0.0,0.0,0.0,0.0,1.0
373,329.28,321.151,1,junction,,,False,,37.35957309354392,140.6231028072142,PQ,0.0,0.0,0.0,0.0,1.0
374,678.42,231.031,2,substation_or_sw,開閉所,,False,,37.55307704501346,139.9524995428404,PQ,0.0,0.0,0.0,0.0,1.0
375,630.48,199.831,1,junction,,,False,,37.567420127328084,140.04682842869352,PQ,0.0,0.0,0.0,0.0,1.0
376,55.56,491.131,0,junction,,,True,W,37.11460841033346,141.1437177829449,PQ,0.0,0.0,0.0,0.0,1.0
377,294.36,831.231,3,junction,,(360806),False,,36.8697566034016,140.66431142687622,PQ,0.0,0.0,0.0,0.0,1.0
378,314.58,841.771,2,substation_or_sw,開閉所,(360303),False,,36.86616647896025,140.6246608579552,PQ,0.0,0.0,0.0,0.0,1.0
379,104.04,402.751,1,junction,,※C,False,,37.21271014215643,141.05451679446446,PQ,0.0,0.0,0.0,0.0,1.0
380,662.76,1077.632,1,junction,,栄町,True,E/S,36.75330000140825,139.93908832776455,PQ,0.0,0.0,0.0,0.0,1.0
381,675.0,1077.632,1,junction,,栄町,False,,36.75711735777073,139.9154155307123,PQ,0.0,0.0,0.0,0.0,1.0
382,365.16,338.191,1,junction,,,False,,37.354763940839824,140.55282947683858,PQ,0.0,0.0,0.0,0.0,1.0
383,270.0,871.111,1,junction,,東福島,True,unknown,36.82471507016188,140.70936647391505,PQ,0.0,0.0,0.0,0.0,1.0
384,277.8,800.191,1,substation_or_sw,変電所,船引,False,,36.89373611186259,140.69794150088313,PQ,4.0,1.9373,0.0,0.0,1.0
385,414.48,897.151,1,junction,,二本松,False,,36.84532529273587,140.42859054393568,PQ,0.0,0.0,0.0,0.0,1.0
386,482.28,909.391,1,substation_or_sw,開閉所,(360205),False,,36.85497803658327,140.29683003080189,PQ,0.0,0.0,0.0,0.0,1.0
387,748.08,290.311,1,junction,,,True,E,37.519142943728205,139.8147136588732,PQ,0.0,0.0,0.0,0.0,1.0
388,612.96,598.351,1,junction,,,False,,37.18777651086398,140.06014286493573,PQ,0.0,0.0,0.0,0.0,1.0
389,236.52,481.951,1,junction,,(361303),False,,37.1796647166953,140.79420556283765,PQ,0.0,0.0,0.0,0.0,1.0
390,257.28,599.431,1,substation_or_sw,開閉所,(360805),False,,37.0758345892368,140.74799075124534,PQ,0.0,0.0,0.0,0.0,1.0
391,315.48,588.991,1,substation_or_sw,開閉所,,False,,37.10378809965092,140.63596779702308,PQ,0.0,0.0,0.0,0.0,1.0
392,673.08,248.671,2,junction,,,False,,37.534849029637854,139.96191686801015,PQ,0.0,0.0,0.0,0.0,1.0
393,661.8,271.231,1,junction,,,True,E/N,37.51014897296646,139.9825685097991,PQ,0.0,0.0,0.0,0.0,1.0
394,476.88,264.631,1,substation_or_sw,変電所,,False,,37.45867384303682,140.34055408232393,PQ,4.0,1.9373,0.0,0.0,1.0
395,498.54,274.711,2,substation_or_sw,変電所,,False,,37.45596472388175,140.29814222198561,PQ,4.0,1.9373,0.0,0.0,1.0
396,471.96,533.551,1,substation_or_sw,開閉所,(360905),False,,37.20464426701893,140.3361889442785,PQ,0.0,0.0,0.0,0.0,1.0
397,371.88,834.691,2,substation_or_sw,開閉所,(360305),False,,36.890684520435144,140.51420511957315,PQ,0.0,0.0,0.0,0.0,1.0
398,413.88,826.591,1,junction,,日和田,False,,36.911388567823245,140.4333930262034,PQ,0.0,0.0,0.0,0.0,1.0
399,254.64,456.331,0,junction,,(361303),True,unknown,37.20937110602115,140.76048295113992,PQ,0.0,0.0,0.0,0.0,1.0
400,626.52,184.771,0,junction,,,True,N,37.58032527926641,140.05526461732498,PQ,0.0,0.0,0.0,0.0,1.0
401,667.2,715.591,1,junction,,(361508),False,,37.09461331730672,139.94918837874687,PQ,0.0,0.0,0.0,0.0,1.0
402,748.08,1013.672,1,junction,,大森,True,E/S,36.839962729963965,139.7773763901359,PQ,0.0,0.0,0.0,0.0,1.0
403,574.44,1098.872,1,junction,,保原,True,S,36.70581243292938,140.10880747284318,PQ,0.0,0.0,0.0,0.0,1.0
404,56.64,670.111,1,junction,,木戸,True,W,36.94689681379369,141.13239070890165,PQ,0.0,0.0,0.0,0.0,1.0
405,498.468,685.21,3,junction,,長沼,False,,37.07051535397055,140.27709300562455,PQ,0.0,0.0,0.0,0.0,1.0
406,477.24,710.431,1,junction,,笹川,False,,37.04021428576948,140.31684724601507,PQ,0.0,0.0,0.0,0.0,1.0
407,487.8,676.231,1,substation_or_sw,変電所,長沼,False,,37.07561885471751,140.298188936242,PQ,4.0,1.9373,0.0,0.0,1.0
413,412.55,965.912,0,substation_or_sw,開閉所,大森,False,,36.780162094895154,140.4287740711952,PQ,0.0,0.0,0.0,0.0,1.0
414,403.4,955.892,0,substation_or_sw,開閉所,金谷川,False,,36.786716441428574,140.44698784344646,PQ,0.0,0.0,0.0,0.0,1.0
415,637.31,735.781,0,substation_or_sw,開閉所,福良(配),False,,37.06633450450396,140.00595505992186,PQ,0.0,0.0,0.0,0.0,1.0
416,649.97,1026.602,0,substation_or_sw,開閉所,(360203),False,,36.797224349512895,139.9664588367837,PQ,0.0,0.0,0.0,0.0,1.0
417,760.37,108.811,0,substation_or_sw,開閉所,,False,,37.69339040169639,139.8003125303028,PQ,0.0,0.0,0.0,0.0,1.0
418,538.98,378.931,1,generator,発電所,,False,,37.37072242441523,140.21454969917423,PQ,0.0,0.0,5.0,2.4216,1.0
419,323.76,352.231,1,generator,発電所,,False,,37.328669816689185,140.6321745377448,PQ,0.0,0.0,5.0,2.4216,1.0
420,263.34,397.951,1,generator,発電所,,False,,37.26689874242146,140.74667006199098,PQ,0.0,0.0,5.0,2.4216,1.0
421,315.78,81.451,1,generator,発電所,,False,,37.580422595110676,140.6615849536408,PQ,0.0,0.0,5.0,2.4216,1.0
422,316.32,654.927,1,source,上位系統電源,小野新町_SRC,False,,37.0045843378895,140.62887516157284,SL,0.0,0.0,0.0,0.0,1.05
423,156.72,480.711,1,source,上位系統電源,湯本第一_SRC,False,,37.11838439829439,140.94654226568238,PV,0.0,0.0,16.0,7.7492,1.05
424,543.66,564.891,1,source,上位系統電源,白河_SRC,False,,37.16002298152176,140.19383510071842,PV,0.0,0.0,16.0,7.7492,1.05
